Year,Event #,Trophy,Event,Heat,Place,Boat,Time,Cox,Rower1,Rower2,Rower3,Rower4,Rower5,Rower6,Rower7,Rower8
2018,20,,Womens HS JV ZLAC Rowing Club Cup,Final B,5,Texas Rowing Center,7:36.501,,"A - Mulligan, D.",,,,,,,,,
2018,20,,Womens HS JV ZLAC Rowing Club Cup,Final B,6,Long Beach Junior Crew,7:42.461,,"A - Felix, E.",,,,,,,,,
2018,20,,Womens HS JV ZLAC Rowing Club Cup,Final B,7,Los Gatos Rowing Club,7:45.631,,"A - Price, E.",,,,,,,,,
2018,20,,Womens HS JV ZLAC Rowing Club Cup,Final B,8,"Dallas United Crew, Inc.",8:11.259,,"A - Cook-Burton, G.",,,,,,,,,
2018,20,,Womens HS JV ZLAC Rowing Club Cup,Final,1,Capital Crew,7:15.786,,"A - Koldinger, S.",,,,,,,,,
2018,20,,Womens HS JV ZLAC Rowing Club Cup,Final,2,Newport Aquatic Center,7:17.450,,"A - Johnson, H.",,,,,,,,,
2018,20,,Womens HS JV ZLAC Rowing Club Cup,Final,3,Saugatuck Rowing Club,7:21.124,,"A - Notarfrancesco, C.",,,,,,,,,
2018,20,,Womens HS JV ZLAC Rowing Club Cup,Final,4,Marin Rowing Association,7:21.365,,"A - Parini, G.",,,,,,,,,
2018,20,,Womens HS JV ZLAC Rowing Club Cup,Final,5,"Oakland Strokes, Inc.",7:25.740,,"A - Bartchy, M.",,,,,,,,,
2018,20,,Womens HS JV ZLAC Rowing Club Cup,Final,6,Marina Aquatic Center Junior Rowing,7:30.244,,"A - Abraham, M.",,,,,,,,,
2018,20,,Womens HS JV ZLAC Rowing Club Cup,Final,7,Pocock Rowing Center,7:39.634,,"A - Moore, A.",,,,,,,,,
2018,20,,Womens HS JV ZLAC Rowing Club Cup,Final,8,San Diego Rowing Club,7:43.993,,"A - Martin, P.",,,,,,,,,
2018,25,,Mens HS JV Jean Jessop Hervey Cup,Final B,1,Saugatuck Rowing Club,6:42.761,,"A - Grant, H.",,,,,,,,,
2018,25,,Mens HS JV Jean Jessop Hervey Cup,Final B,2,Pacific Rowing Club,6:46.700,,"B - Lambert, H.",,,,,,,,,
2018,25,,Mens HS JV Jean Jessop Hervey Cup,Final B,3,OKC Riversport,6:48.908,,"A - Drake, W.",,,,,,,,,
2018,25,,Mens HS JV Jean Jessop Hervey Cup,Final B,4,"Dallas United Crew, Inc.",6:52.416,,"A - Ekstrom, T.",,,,,,,,,
2018,25,,Mens HS JV Jean Jessop Hervey Cup,Final B,5,Junipero Serra High School,6:54.917,,"A - Wylie, G.",,,,,,,,,
2018,25,,Mens HS JV Jean Jessop Hervey Cup,Final B,6,Marina Aquatic Center Junior Rowing,6:57.289,,"A - Brau, J.",,,,,,,,,
2018,25,,Mens HS JV Jean Jessop Hervey Cup,Final B,7,Norcal Crew,6:58.129,,"A - Bromberg, D.",,,,,,,,,
2018,25,,Mens HS JV Jean Jessop Hervey Cup,Final B,8,Los Gatos Rowing Club,7:14.489,,"A - Serverian, B.",,,,,,,,,
2018,25,,Mens HS JV Jean Jessop Hervey Cup,Final,1,Capital Crew,6:24.338,,"A - Domme, B.",,,,,,,,,
2018,25,,Mens HS JV Jean Jessop Hervey Cup,Final,2,Newport Aquatic Center,6:26.839,,"A - Choumas, F.",,,,,,,,,
2018,25,,Mens HS JV Jean Jessop Hervey Cup,Final,3,"Oakland Strokes, Inc.",6:30.145,,"A - Woll, J.",,,,,,,,,
2018,25,,Mens HS JV Jean Jessop Hervey Cup,Final,4,Sammamish Rowing Association,6:41.166,,"A - Haak, M.",,,,,,,,,
2018,25,,Mens HS JV Jean Jessop Hervey Cup,Final,5,Newport Aquatic Center,6:42.707,,"B - Wetherall, D.",,,,,,,,,
2018,25,,Mens HS JV Jean Jessop Hervey Cup,Final,6,Marin Rowing Association,6:42.939,,"A - Sharp, C.",,,,,,,,,
2018,25,,Mens HS JV Jean Jessop Hervey Cup,Final,7,Capital Crew,6:45.339,,"C - Valdez, A.",,,,,,,,,
2018,25,,Mens HS JV Jean Jessop Hervey Cup,Final,8,Pocock Rowing Center,6:57.067,,"A - Ponto, N.",,,,,,,,,
2018,28,,Womens Open Carley Copley Cup,Final,1,"University of California, Berkeley",6:51.990,,"A - Floyd, K.",,,,,,,,,
2018,28,,Womens Open Carley Copley Cup,Final,2,Stanford University Lightweight Women,7:06.531,,"A - Smythe, C.",,,,,,,,,
2018,28,,Womens Open Carley Copley Cup,Final,3,University of Tennessee Women,7:29.563,,"A - Porter, K.",,,,,,,,,
2018,28,,Womens Open Carley Copley Cup,Final,4,San Diego State University - Women,7:37.185,,"A - Reginato, G.",,,,,,,,,
2018,28,,Womens Open Carley Copley Cup,Final,5,Kansas State University Womens Rowing,7:37.903,,"A - Samskey, S.",,,,,,,,,
2018,28,,Womens Open Carley Copley Cup,Final,6,"University of California, San Diego",7:47.910,,"A - Wagner, M.",,,,,,,,,
2018,28,,Womens Open Carley Copley Cup,Final,7,University of California - Santa Barbara,8:36.725,,"A - Young, T.",,,,,,,,,
2018,30,,Mens Open,Final B,1,University of California - Santa Barbara,7:38.863,,"A - McKasson, J.",,,,,,,,,
2018,30,,Mens Open,Final,1,"University of California, Berkeley",6:04.215,,"A - Brinker, M.",,,,,,,,,
2018,30,,Mens Open,Final,2,"University of California, Berkeley",6:09.780,,"B - Finlayson, G.",,,,,,,,,
2018,30,,Mens Open,Final,3,Bonner Ruder-Gesellschaft e.V.,6:12.910,,"A - Birkner, B.",,,,,,,,,
2018,30,,Mens Open,Final,4,Shimano Rowing Dynamics,6:14.838,,"A - Meador, K.",,,,,,,,,
2018,30,,Mens Open,Final,5,University of British Columbia,6:36.998,,"A - MacGregor, J.",,,,,,,,,
2018,30,,Mens Open,Final,6,Team H.O.D. Racing,6:42.664,,"A - Reschke, M.",,,,,,,,,
2018,30,,Mens Open,Final,7,University of Calgary Rowing Club,6:51.856,,"A - Brant, M.",,,,,,,,,
2018,30,,Mens Open,Final,8,"University of California, San Diego",6:56.497,,"A - Chivetta, A.",,,,,,,,,
2018,40,,Mens Masters A (27-35),Final,1,Seattle Rowing Center,6:23.285,,"Twist, A. (A)",,,,,,,,,
2018,40,,Mens Masters A (27-35),Final,2,Brown University Men's Crew,6:27.504,,"wheeler, M. (A)",,,,,,,,,
2018,40,,Mens Masters A (27-35),Final,3,Lincoln Park Boat Club,6:45.390,,"McDonald, S. (A)",,,,,,,,,
2018,40,,Mens Masters A (27-35),Final,4,University of San Diego,6:46.479,,"Farmer, S. (A)",,,,,,,,,
2018,33,,Womens Masters A Cup (27-35),Final,1,Pocock Rowing Center,7:18.818,,"Brunner, H. (A)",,,,,,,,,
2018,33,,Womens Masters A Cup (27-35),Final,2,Chinook Performance Racing,7:26.719,,"Davies, C. (B)",,,,,,,,,
2018,33,,Womens Masters A Cup (27-35),Final,3,San Diego Rowing Club,7:35.715,,"Boston, A. (A)",,,,,,,,,
2018,33,,Womens Masters A Cup (27-35),Final,4,Lake Washington Rowing Club,7:40.103,,"Wong, R. (A)",,,,,,,,,
2018,34,,Womens Masters B Fred Rickon Memorial Cup (36-42),Final,1,"ZLAC Rowing Club, LTD",7:37.179,,"Cleary, T. (C)",,,,,,,,,
2018,34,,Womens Masters B Fred Rickon Memorial Cup (36-42),Final,2,Lincoln Park Boat Club,7:49.395,,"Cornish, S. (B)",,,,,,,,,
2018,34,,Womens Masters B Fred Rickon Memorial Cup (36-42),Final,3,East Bay Rowing Club,7:53.307,,"Cahill, C. (B)",,,,,,,,,
2018,34,,Womens Masters B Fred Rickon Memorial Cup (36-42),Final,4,Los Angeles Rowing Club,8:14.717,,"Farrand, C. (B)",,,,,,,,,
2018,34,,Womens Masters B Fred Rickon Memorial Cup (36-42),Final,5,Avalon Rowing Club,8:39.040,,"Hochman, L. (C)",,,,,,,,,
2018,41,,Mens Masters B Presidents Trophy (36-42),Final,1,Bantam Boat Club,6:25.970,,"Graves, P. (A)",,,,,,,,,
2018,41,,Mens Masters B Presidents Trophy (36-42),Final,2,California Rowing Club,6:42.320,,"Read, J. (B)",,,,,,,,,
2018,41,,Mens Masters B Presidents Trophy (36-42),Final,3,San Diego Rowing Club,6:55.963,,"Hurley, P. (B)",,,,,,,,,
2018,35,,Womens Masters C Margi Fetter Graham Trophy (43-49),Final,1,Long Beach Rowing Association,7:28.632,,"O'Brien, W. (C)",,,,,,,,,
2018,35,,Womens Masters C Margi Fetter Graham Trophy (43-49),Final,2,Alexandria Community Rowing,7:45.306,,"Dutzer, J. (C)",,,,,,,,,
2018,35,,Womens Masters C Margi Fetter Graham Trophy (43-49),Final,3,Newport Sea Base Rowing,8:10.769,,"Gordon, W. (C)",,,,,,,,,
2018,35,,Womens Masters C Margi Fetter Graham Trophy (43-49),Final,4,Newport Aquatic Center,8:31.138,,"Chilton, K. (C)",,,,,,,,,
2018,35,,Womens Masters C Margi Fetter Graham Trophy (43-49),Final,5,San Diego Rowing Club,8:44.952,,"Asper, D. (C)",,,,,,,,,
2018,35,,Womens Masters C Margi Fetter Graham Trophy (43-49),Final,6,Avalon Rowing Club,9:34.111,,"Szigethy, E. (E)",,,,,,,,,
2018,35,,Womens Masters C Margi Fetter Graham Trophy (43-49),Final,0,Marin Rowing Association,,,,,,,,,,,,
2018,42,,Mens Masters C Coach Del Beekley Volunteer Cup (43-49),Final,1,Sammamish Rowing Association,6:36.993,,"Lynch, A. (C)",,,,,,,,,
2018,42,,Mens Masters C Coach Del Beekley Volunteer Cup (43-49),Final,2,"Palm Beach Rowing Association, Inc.",6:42.170,,"Muffelman, M. (C)",,,,,,,,,
2018,42,,Mens Masters C Coach Del Beekley Volunteer Cup (43-49),Final,3,North Dakota Indoor Rowing Team,6:47.364,,"Gallagher, A. (C)",,,,,,,,,
2018,42,,Mens Masters C Coach Del Beekley Volunteer Cup (43-49),Final,4,Long Beach Rowing Association,7:11.807,,"May, M. (C)",,,,,,,,,
2018,42,,Mens Masters C Coach Del Beekley Volunteer Cup (43-49),Final,5,Harvard Alum 1992,7:15.167,,"Caughey, T. (C)",,,,,,,,,
2018,42,,Mens Masters C Coach Del Beekley Volunteer Cup (43-49),Final,6,Newport Sea Base Rowing,7:20.840,,"McGill, M. (C)",,,,,,,,,
2018,42,,Mens Masters C Coach Del Beekley Volunteer Cup (43-49),Final,7,Marin Rowing Association,7:30.455,,"Rinehart, G. (D)",,,,,,,,,
2018,36,,"Womens Masters D Waddell & Reed, Inc. Cup (50-54)",Final,1,Texas Rowing Center,7:41.582,,"Morse, S. (D)",,,,,,,,,
2018,36,,"Womens Masters D Waddell & Reed, Inc. Cup (50-54)",Final,2,Chinook Performance Racing,7:43.479,,"Neuharth, P. (D)",,,,,,,,,
2018,36,,"Womens Masters D Waddell & Reed, Inc. Cup (50-54)",Final,3,Conibear Rowing Club,7:53.961,,"Goodlett, M. (D)",,,,,,,,,
2018,36,,"Womens Masters D Waddell & Reed, Inc. Cup (50-54)",Final,4,San Diego Rowing Club,7:54.418,,"Walther, S. (D)",,,,,,,,,
2018,36,,"Womens Masters D Waddell & Reed, Inc. Cup (50-54)",Final,5,Sammamish Rowing Association,8:03.163,,"Bumstead, T. (D)",,,,,,,,,
2018,36,,"Womens Masters D Waddell & Reed, Inc. Cup (50-54)",Final,6,Marin Rowing Association,8:03.190,,"Lenczowski, R. (E)",,,,,,,,,
2018,36,,"Womens Masters D Waddell & Reed, Inc. Cup (50-54)",Final,7,College Club Seattle,8:14.323,,"Biery, N. (E)",,,,,,,,,
2018,36,,"Womens Masters D Waddell & Reed, Inc. Cup (50-54)",Final,8,Long Beach Rowing Association,8:21.349,,"Hayes, N. (D)",,,,,,,,,
2018,43,,Mens Masters D (50-54),Final,1,San Diego Canoe & Kayak Team,6:37.127,,,,,,,,,,,
2018,43,,Mens Masters D (50-54),Final,2,Texas Rowing Center,6:49.684,,"Borchelt, S. (D)",,,,,,,,,
2018,43,,Mens Masters D (50-54),Final,3,Marin Rowing Association,6:50.713,,"Geluk, J. (D)",,,,,,,,,
2018,43,,Mens Masters D (50-54),Final,4,Chinook Performance Racing,6:56.532,,"Reichart, R. (D)",,,,,,,,,
2018,43,,Mens Masters D (50-54),Final,5,University of San Diego,6:58.517,,"Spooner, G. (D)",,,,,,,,,
2018,43,,Mens Masters D (50-54),Final,6,East Bay Rowing Club,7:11.583,,"Lumbard, D. (D)",,,,,,,,,
2018,43,,Mens Masters D (50-54),Final,7,San Diego Rowing Club,7:26.072,,"Burns, S. (D)",,,,,,,,,
2018,43,,Mens Masters D (50-54),Final,8,Sammamish Rowing Association,7:29.271,,"Roberts, A. (D)",,,,,,,,,
2018,37,,Womens Masters E  Kearney Johnston Cup (55-59),Final,1,Chinook Performance Racing,7:55.714,,"Quilling, J. (E)",,,,,,,,,
2018,37,,Womens Masters E  Kearney Johnston Cup (55-59),Final,2,Lake Union Crew,8:02.340,,"Naegeli, J. (E)",,,,,,,,,
2018,37,,Womens Masters E  Kearney Johnston Cup (55-59),Final,3,Sammamish Rowing Association,8:12.188,,"Stevens, T. (E)",,,,,,,,,
2018,37,,Womens Masters E  Kearney Johnston Cup (55-59),Final,4,East Bay Rowing Club,8:20.884,,"Krakauer, J. (E)",,,,,,,,,
2018,37,,Womens Masters E  Kearney Johnston Cup (55-59),Final,5,Newport Aquatic Center,8:26.965,,"Mather, V. (E)",,,,,,,,,
2018,37,,Womens Masters E  Kearney Johnston Cup (55-59),Final,6,Conibear Rowing Club,8:33.928,,"Baker, I. (E)",,,,,,,,,
2018,37,,Womens Masters E  Kearney Johnston Cup (55-59),Final,7,Long Beach Rowing Association,8:47.839,,"Miller, V. (E)",,,,,,,,,
2018,37,,Womens Masters E  Kearney Johnston Cup (55-59),Final,8,Avalon Rowing Club,9:50.425,,"Adler, P. (E)",,,,,,,,,
2018,44,,Mens Masters E Stewards Cup,Final,1,Cambridge Boat Club,6:44.987,,"Darling, T. (E)",,,,,,,,,
2018,44,,Mens Masters E Stewards Cup,Final,2,Kent Mitchell Rowing Club,6:48.188,,"Ives, E. (E)",,,,,,,,,
2018,44,,Mens Masters E Stewards Cup,Final,3,Rocky Mountain Rowing Club,7:03.386,,"Springer, G. (F)",,,,,,,,,
2018,44,,Mens Masters E Stewards Cup,Final,4,Marin Rowing Association,7:08.979,,"Allbin, J. (E)",,,,,,,,,
2018,44,,Mens Masters E Stewards Cup,Final,5,Capital Rowing Club,7:14.166,,"Stedman, R. (E)",,,,,,,,,
